timestamp,estacao,geolocalizacao,equipamento_id,tipo_equipamento,vibracao,impacto,temperatura,velocidade_corrente,abertura_porta,posicao,torque,desalinhamento,contagem_pessoas,travamento,posicao_suspeita
2026-03-24 11:55:06,Samambaia Sul,"-15.8753,-48.0817",Escada_Rolante_1,Escada_Rolante,2.48,Nenhum,20.8,1.04,N/A,Em movimento,43.22,Nenhum,3,Não,Não
2026-03-24 12:00:06,Terminal Asa Sul,"-15.8483,-47.9239",Escada_Rolante_4,Escada_Rolante,2.37,Leve,26.5,1.05,N/A,Em movimento,39.88,Nenhum,3,Não,Não
2026-03-24 12:05:06,Terminal Samambaia,"-15.8744,-48.0964",Escada_Rolante_3,Escada_Rolante,0.28,Nenhum,23.3,1.05,N/A,Em movimento,39.73,Nenhum,6,Não,Não
2026-03-24 12:10:06,Estrada Parque,"-15.8333,-48.0494",Escada_Rolante_2,Escada_Rolante,2.06,Nenhum,24.8,1.04,N/A,Em movimento,31.13,Nenhum,8,Não,Não
2026-03-24 12:15:06,Águas Claras,"-15.8406,-48.0264",Elevador_3,Elevador,2.43,Nenhum,23.3,2.09,Aberta,Andar 2,44.93,Nenhum,8,Não,Não
2026-03-24 12:20:06,Samambaia Sul,"-15.8753,-48.0817",Elevador_3,Elevador,2.47,Nenhum,21.1,1.14,Aberta,Andar 9,31.86,Nenhum,3,Não,Não
2026-03-24 12:25:06,Taguatinga Sul,"-15.8569,-48.0336",Escada_Rolante_1,Escada_Rolante,0.65,Nenhum,29.5,0.97,N/A,Em movimento,22.47,Nenhum,6,Não,Não
2026-03-24 12:30:06,112 Sul,"-15.8347,-47.9133",Elevador_3,Elevador,0.7,Nenhum,28.2,2.31,Aberta,Andar 5,43.3,Nenhum,4,Não,Não
2026-03-24 12:35:06,Guariroba,"-15.8306,-48.1022",Elevador_1,Elevador,1.58,Nenhum,29.0,1.83,Aberta,Andar 7,26.27,Nenhum,3,Não,Não
2026-03-24 12:40:06,Taguatinga Sul,"-15.8569,-48.0336",Escada_Rolante_4,Escada_Rolante,0.71,Nenhum,27.9,1.06,N/A,Em movimento,27.42,Nenhum,8,Não,Não
2026-03-24 12:45:06,Guará,"-15.8258,-47.9708",Elevador_4,Elevador,1.85,Nenhum,21.3,2.09,Fechada,Andar 5,30.81,Nenhum,5,Não,Não
2026-03-24 12:50:06,Terminal Asa Sul,"-15.8483,-47.9239",Escada_Rolante_2,Escada_Rolante,0.66,Nenhum,23.6,0.99,N/A,Em movimento,45.29,Nenhum,6,Não,Não
2026-03-24 12:55:06,Central,"-15.7925,-47.8828",Elevador_3,Elevador,1.71,Nenhum,22.5,1.65,Fechada,Andar 9,23.66,Nenhum,8,Não,Não
2026-03-24 13:00:06,110 Sul,"-15.8286,-47.9089",Elevador_1,Elevador,0.95,Nenhum,25.7,2.02,Fechada,Andar 9,45.3,Nenhum,0,Não,Não
2026-03-24 13:05:06,Guará,"-15.8258,-47.9708",Elevador_3,Elevador,0.67,Nenhum,27.5,1.09,Aberta,Andar 9,39.01,Nenhum,7,Não,Não
2026-03-24 13:10:06,Central,"-15.7925,-47.8828",Escada_Rolante_2,Escada_Rolante,1.93,Nenhum,24.3,0.95,N/A,Em movimento,30.0,Nenhum,6,Não,Não
2026-03-24 13:15:06,Guará,"-15.8258,-47.9708",Escada_Rolante_2,Escada_Rolante,0.28,Nenhum,25.6,0.93,N/A,Em movimento,29.68,Nenhum,3,Não,Não
2026-03-24 13:20:06,106 Sul,"-15.8164,-47.8997",Elevador_3,Elevador,1.14,Nenhum,27.8,2.46,Aberta,Andar 6,28.96,Nenhum,1,Não,Não
2026-03-24 13:25:06,Ceilândia Norte,"-15.8142,-48.1189",Elevador_3,Elevador,0.21,Nenhum,26.7,1.27,Aberta,Andar 5,38.73,Nenhum,4,Não,Não
2026-03-24 13:30:06,Águas Claras,"-15.8406,-48.0264",Escada_Rolante_2,Escada_Rolante,1.5,Nenhum,28.2,0.96,N/A,Em movimento,29.68,Nenhum,6,Não,Não
2026-03-24 13:35:06,114 Sul,"-15.8406,-47.9181",Elevador_2,Elevador,1.36,Nenhum,20.1,1.34,Fechada,Andar 1,28.24,Nenhum,3,Não,Não
2026-03-24 13:40:06,Taguatinga Sul,"-15.8569,-48.0336",Escada_Rolante_1,Escada_Rolante,1.38,Leve,27.7,1.08,N/A,Em movimento,38.45,Nenhum,2,Não,Não
2026-03-24 13:45:06,Guará,"-15.8258,-47.9708",Escada_Rolante_1,Escada_Rolante,0.15,Nenhum,22.8,1.05,N/A,Em movimento,40.87,Nenhum,5,Não,Não
2026-03-24 13:50:06,Central,"-15.7925,-47.8828",Elevador_3,Elevador,2.21,Nenhum,26.2,1.87,Aberta,Andar 2,31.69,Nenhum,7,Não,Não
2026-03-24 13:55:06,Terminal Ceilândia,"-15.8078,-48.1258",Elevador_1,Elevador,2.24,Nenhum,23.2,2.31,Aberta,Andar 10,41.77,Nenhum,8,Não,Não
2026-03-24 14:00:06,Guariroba,"-15.8306,-48.1022",Escada_Rolante_1,Escada_Rolante,0.91,Nenhum,29.3,0.99,N/A,Em movimento,26.1,Nenhum,4,Não,Não
2026-03-24 14:05:06,Shopping,"-15.8336,-47.9422",Elevador_4,Elevador,0.82,Nenhum,28.0,2.15,Fechada,Andar 10,22.07,Nenhum,3,Não,Não
2026-03-24 14:10:06,114 Sul,"-15.8406,-47.9181",Escada_Rolante_3,Escada_Rolante,1.01,Nenhum,27.9,1.09,N/A,Em movimento,29.29,Nenhum,0,Não,Não
2026-03-24 14:15:06,Furnas,"-15.8672,-48.0469",Elevador_1,Elevador,0.2,Leve,28.1,1.1,Fechada,Andar 4,28.98,Nenhum,8,Não,Não
2026-03-24 14:20:06,114 Sul,"-15.8406,-47.9181",Escada_Rolante_1,Escada_Rolante,1.62,Nenhum,20.3,1.06,N/A,Em movimento,28.05,Nenhum,0,Não,Não
2026-03-24 14:25:06,Concessionárias,"-15.8361,-48.0381",Escada_Rolante_4,Escada_Rolante,1.77,Nenhum,27.7,0.95,N/A,Em movimento,23.36,Nenhum,5,Não,Não
2026-03-24 14:30:06,112 Sul,"-15.8347,-47.9133",Elevador_4,Elevador,10.87,Forte,42.8,1.34,Forçada,Entre andares,116.81,Crítico,11,Sim,Sim
2026-03-24 14:35:06,Taguatinga Sul,"-15.8569,-48.0336",Elevador_3,Elevador,2.09,Nenhum,24.0,1.39,Fechada,Andar 1,38.39,Nenhum,3,Não,Não
2026-03-24 14:40:06,Guará,"-15.8258,-47.9708",Escada_Rolante_2,Escada_Rolante,0.43,Nenhum,30.0,1.06,N/A,Em movimento,33.76,Nenhum,6,Não,Não
2026-03-24 14:45:06,Ceilândia Sul,"-15.8378,-48.0933",Escada_Rolante_1,Escada_Rolante,1.47,Nenhum,21.7,1.06,N/A,Em movimento,21.43,Nenhum,8,Não,Não
2026-03-24 14:50:06,Furnas,"-15.8672,-48.0469",Escada_Rolante_2,Escada_Rolante,1.12,Nenhum,26.1,0.97,N/A,Em movimento,22.51,Nenhum,2,Não,Não
2026-03-24 14:55:06,Ceilândia Norte,"-15.8142,-48.1189",Escada_Rolante_3,Escada_Rolante,1.24,Nenhum,21.8,0.95,N/A,Em movimento,33.16,Nenhum,8,Não,Não
2026-03-24 15:00:06,Guariroba,"-15.8306,-48.1022",Escada_Rolante_4,Escada_Rolante,0.78,Nenhum,22.5,1.07,N/A,Em movimento,43.67,Nenhum,2,Não,Não
2026-03-24 15:05:06,Terminal Samambaia,"-15.8744,-48.0964",Elevador_3,Elevador,0.26,Nenhum,20.6,2.21,Aberta,Andar 1,22.56,Nenhum,0,Não,Não
2026-03-24 15:10:06,Ceilândia Sul,"-15.8378,-48.0933",Elevador_3,Elevador,1.37,Nenhum,23.9,2.26,Fechada,Andar 5,31.13,Nenhum,7,Não,Não
2026-03-24 15:15:06,Terminal Ceilândia,"-15.8078,-48.1258",Escada_Rolante_3,Escada_Rolante,2.16,Nenhum,24.5,0.94,N/A,Em movimento,32.33,Nenhum,7,Não,Não
2026-03-24 15:20:06,Samambaia Sul,"-15.8753,-48.0817",Elevador_3,Elevador,2.1,Nenhum,25.9,1.31,Aberta,Andar 3,46.69,Nenhum,6,Não,Não
2026-03-24 15:25:06,112 Sul,"-15.8347,-47.9133",Escada_Rolante_4,Escada_Rolante,0.54,Nenhum,22.5,0.92,N/A,Em movimento,37.51,Nenhum,0,Não,Não
2026-03-24 15:30:06,Guará,"-15.8258,-47.9708",Elevador_1,Elevador,0.63,Nenhum,22.8,1.79,Aberta,Andar 9,24.91,Nenhum,0,Não,Não
2026-03-24 15:35:06,110 Sul,"-15.8286,-47.9089",Elevador_2,Elevador,2.15,Nenhum,20.8,2.06,Fechada,Andar 2,21.56,Nenhum,7,Não,Não
2026-03-24 15:40:06,112 Sul,"-15.8347,-47.9133",Elevador_1,Elevador,0.56,Nenhum,20.6,1.89,Aberta,Andar 7,45.58,Nenhum,3,Não,Não
2026-03-24 15:45:06,Arniqueiras,"-15.8378,-48.0169",Elevador_4,Elevador,0.6,Nenhum,29.9,1.56,Aberta,Andar 5,34.93,Nenhum,4,Não,Não
2026-03-24 15:50:06,Ceilândia Centro,"-15.8236,-48.1128",Elevador_2,Elevador,0.26,Nenhum,24.9,2.33,Aberta,Andar 5,32.96,Nenhum,3,Não,Não
2026-03-24 15:55:06,Estrada Parque,"-15.8333,-48.0494",Elevador_1,Elevador,1.42,Leve,29.4,1.99,Fechada,Andar 2,20.02,Nenhum,0,Não,Não
2026-03-24 16:00:06,108 Sul,"-15.8228,-47.9042",Elevador_1,Elevador,6.94,Forte,37.0,0.47,Forçada,Bloqueada,131.05,Severo,8,Sim,Sim
2026-03-24 16:05:06,Ceilândia Centro,"-15.8236,-48.1128",Escada_Rolante_1,Escada_Rolante,1.26,Nenhum,30.0,1.0,N/A,Em movimento,40.8,Nenhum,4,Não,Não
2026-03-24 16:10:06,Samambaia Sul,"-15.8753,-48.0817",Escada_Rolante_3,Escada_Rolante,0.45,Nenhum,24.5,1.01,N/A,Em movimento,30.51,Nenhum,3,Não,Não
2026-03-24 16:15:06,Terminal Samambaia,"-15.8744,-48.0964",Elevador_1,Elevador,0.92,Nenhum,26.9,1.9,Aberta,Andar 6,25.43,Nenhum,0,Não,Não
2026-03-24 16:20:06,Guará,"-15.8258,-47.9708",Escada_Rolante_2,Escada_Rolante,0.31,Nenhum,22.1,0.97,N/A,Em movimento,44.49,Nenhum,1,Não,Não
2026-03-24 16:25:06,Terminal Ceilândia,"-15.8078,-48.1258",Elevador_3,Elevador,1.54,Nenhum,20.9,1.38,Fechada,Andar 7,27.45,Nenhum,4,Não,Não
2026-03-24 16:30:06,Águas Claras,"-15.8406,-48.0264",Elevador_3,Elevador,0.99,Leve,21.6,1.11,Fechada,Andar 7,29.84,Nenhum,8,Não,Não
2026-03-24 16:35:06,Praça do Relógio,"-15.8319,-48.0569",Escada_Rolante_3,Escada_Rolante,1.84,Nenhum,28.0,0.97,N/A,Em movimento,40.09,Nenhum,3,Não,Não
2026-03-24 16:40:06,106 Sul,"-15.8164,-47.8997",Escada_Rolante_1,Escada_Rolante,1.03,Nenhum,20.9,0.9,N/A,Em movimento,39.07,Nenhum,1,Não,Não
2026-03-24 16:45:06,Ceilândia Centro,"-15.8236,-48.1128",Escada_Rolante_4,Escada_Rolante,8.03,Extremo,43.3,0.23,N/A,N/A,89.73,Crítico,22,Sim,Sim
2026-03-24 16:50:06,Guará,"-15.8258,-47.9708",Elevador_1,Elevador,0.96,Nenhum,21.0,1.88,Fechada,Andar 9,38.53,Nenhum,0,Não,Não
2026-03-24 16:55:06,Ceilândia Norte,"-15.8142,-48.1189",Escada_Rolante_1,Escada_Rolante,0.89,Nenhum,22.8,1.01,N/A,Em movimento,38.16,Nenhum,5,Não,Não
2026-03-24 17:00:06,Terminal Asa Sul,"-15.8483,-47.9239",Escada_Rolante_3,Escada_Rolante,1.89,Nenhum,24.8,1.01,N/A,Em movimento,22.59,Nenhum,6,Não,Não
2026-03-24 17:05:06,Samambaia Sul,"-15.8753,-48.0817",Escada_Rolante_4,Escada_Rolante,0.27,Nenhum,27.2,0.91,N/A,Em movimento,35.06,Nenhum,6,Não,Não
2026-03-24 17:10:06,Shopping,"-15.8336,-47.9422",Elevador_1,Elevador,0.21,Nenhum,20.9,1.58,Aberta,Andar 8,22.07,Nenhum,3,Não,Não
2026-03-24 17:15:06,Ceilândia Sul,"-15.8378,-48.0933",Elevador_3,Elevador,0.31,Nenhum,28.1,1.32,Fechada,Andar 2,41.02,Nenhum,7,Não,Não
2026-03-24 17:20:06,Ceilândia Sul,"-15.8378,-48.0933",Escada_Rolante_1,Escada_Rolante,2.35,Nenhum,27.8,0.97,N/A,Em movimento,47.43,Nenhum,7,Não,Não
2026-03-24 17:25:06,106 Sul,"-15.8164,-47.8997",Elevador_3,Elevador,0.47,Nenhum,20.3,1.2,Fechada,Andar 3,43.61,Nenhum,8,Não,Não
2026-03-24 17:30:06,Concessionárias,"-15.8361,-48.0381",Elevador_3,Elevador,0.51,Nenhum,29.4,1.59,Fechada,Andar 5,24.5,Nenhum,5,Não,Não
2026-03-24 17:35:06,Samambaia Sul,"-15.8753,-48.0817",Elevador_2,Elevador,2.13,Nenhum,28.1,2.13,Aberta,Andar 8,22.25,Nenhum,6,Não,Não
2026-03-24 17:40:06,Estrada Parque,"-15.8333,-48.0494",Escada_Rolante_2,Escada_Rolante,0.92,Nenhum,26.6,1.03,N/A,Em movimento,25.07,Nenhum,7,Não,Não
2026-03-24 17:45:06,Concessionárias,"-15.8361,-48.0381",Elevador_2,Elevador,2.35,Nenhum,27.8,1.78,Fechada,Andar 8,39.35,Nenhum,5,Não,Não
2026-03-24 17:50:06,108 Sul,"-15.8228,-47.9042",Elevador_4,Elevador,0.94,Nenhum,20.9,2.17,Fechada,Andar 7,37.31,Nenhum,8,Não,Não
2026-03-24 17:55:06,Samambaia Sul,"-15.8753,-48.0817",Escada_Rolante_1,Escada_Rolante,2.16,Nenhum,25.9,0.93,N/A,Em movimento,44.76,Nenhum,3,Não,Não
2026-03-24 18:00:06,Terminal Ceilândia,"-15.8078,-48.1258",Elevador_2,Elevador,1.33,Nenhum,29.8,2.17,Aberta,Andar 9,34.36,Nenhum,1,Não,Não
2026-03-24 18:05:06,Ceilândia Sul,"-15.8378,-48.0933",Escada_Rolante_3,Escada_Rolante,0.12,Nenhum,27.9,0.94,N/A,Em movimento,32.33,Nenhum,6,Não,Não
2026-03-24 18:10:06,110 Sul,"-15.8286,-47.9089",Escada_Rolante_3,Escada_Rolante,1.63,Nenhum,26.8,1.1,N/A,Em movimento,45.62,Nenhum,8,Não,Não
2026-03-24 18:15:06,Furnas,"-15.8672,-48.0469",Escada_Rolante_3,Escada_Rolante,1.15,Nenhum,27.1,0.94,N/A,Em movimento,29.43,Nenhum,8,Não,Não
2026-03-24 18:20:06,Furnas,"-15.8672,-48.0469",Escada_Rolante_4,Escada_Rolante,1.03,Nenhum,27.8,1.09,N/A,Em movimento,33.81,Nenhum,4,Não,Não
2026-03-24 18:25:06,Ceilândia Norte,"-15.8142,-48.1189",Escada_Rolante_3,Escada_Rolante,0.26,Nenhum,24.7,0.98,N/A,Em movimento,28.43,Nenhum,7,Não,Não
2026-03-24 18:30:06,Terminal Ceilândia,"-15.8078,-48.1258",Elevador_2,Elevador,0.89,Nenhum,27.5,1.25,Aberta,Andar 7,37.81,Nenhum,5,Não,Não
2026-03-24 18:35:06,106 Sul,"-15.8164,-47.8997",Escada_Rolante_4,Escada_Rolante,2.18,Nenhum,26.0,1.05,N/A,Em movimento,20.65,Nenhum,0,Não,Não
2026-03-24 18:40:06,Ceilândia Centro,"-15.8236,-48.1128",Elevador_4,Elevador,0.63,Nenhum,24.8,1.77,Aberta,Andar 2,49.81,Nenhum,5,Não,Não
2026-03-24 18:45:06,Centro Metropolitano,"-15.8344,-48.0772",Elevador_1,Elevador,0.65,Nenhum,25.1,1.31,Fechada,Andar 5,27.63,Nenhum,8,Não,Não
2026-03-24 18:50:06,Ceilândia Sul,"-15.8378,-48.0933",Escada_Rolante_1,Escada_Rolante,7.81,Forte,37.1,2.61,N/A,N/A,129.58,Crítico,16,Sim,Sim
2026-03-24 18:55:06,Guariroba,"-15.8306,-48.1022",Escada_Rolante_2,Escada_Rolante,0.22,Nenhum,29.5,1.04,N/A,Em movimento,42.68,Nenhum,4,Não,Não
2026-03-24 19:00:06,Ceilândia Norte,"-15.8142,-48.1189",Elevador_1,Elevador,1.29,Nenhum,22.5,1.53,Aberta,Andar 3,22.52,Nenhum,5,Não,Não
2026-03-24 19:05:06,102 Sul,"-15.8044,-47.8903",Escada_Rolante_2,Escada_Rolante,0.96,Nenhum,21.0,0.99,N/A,Em movimento,28.6,Nenhum,0,Não,Não
2026-03-24 19:10:06,Central,"-15.7925,-47.8828",Escada_Rolante_2,Escada_Rolante,1.74,Nenhum,20.7,0.96,N/A,Em movimento,44.96,Nenhum,3,Não,Não
2026-03-24 19:15:06,Ceilândia Sul,"-15.8378,-48.0933",Escada_Rolante_2,Escada_Rolante,2.21,Nenhum,22.0,0.91,N/A,Em movimento,24.01,Nenhum,5,Não,Não
2026-03-24 19:20:06,Águas Claras,"-15.8406,-48.0264",Escada_Rolante_4,Escada_Rolante,1.64,Nenhum,29.0,1.1,N/A,Em movimento,31.8,Nenhum,7,Não,Não
2026-03-24 19:25:06,Guará,"-15.8258,-47.9708",Elevador_4,Elevador,1.61,Nenhum,28.6,1.07,Fechada,Andar 5,37.48,Nenhum,4,Não,Não
2026-03-24 19:30:06,Arniqueiras,"-15.8378,-48.0169",Elevador_3,Elevador,2.3,Nenhum,28.5,1.67,Aberta,Andar 7,20.36,Nenhum,4,Não,Não
2026-03-24 19:35:06,Praça do Relógio,"-15.8319,-48.0569",Elevador_4,Elevador,1.88,Nenhum,29.9,2.04,Aberta,Andar 10,22.18,Nenhum,7,Não,Não
2026-03-24 19:40:06,Terminal Ceilândia,"-15.8078,-48.1258",Elevador_2,Elevador,11.53,Forte,39.9,2.99,Forçada,Bloqueada,80.07,Crítico,17,Sim,Sim
2026-03-24 19:45:06,112 Sul,"-15.8347,-47.9133",Elevador_1,Elevador,2.21,Nenhum,23.4,1.15,Aberta,Andar 1,33.45,Nenhum,1,Não,Não
2026-03-24 19:50:06,Taguatinga Sul,"-15.8569,-48.0336",Escada_Rolante_3,Escada_Rolante,1.94,Nenhum,21.1,0.91,N/A,Em movimento,33.31,Nenhum,2,Não,Não
2026-03-24 19:55:06,Samambaia Sul,"-15.8753,-48.0817",Elevador_3,Elevador,0.47,Leve,24.3,2.28,Fechada,Andar 6,29.2,Nenhum,2,Não,Não
2026-03-24 20:00:06,Guariroba,"-15.8306,-48.1022",Elevador_1,Elevador,1.69,Nenhum,23.8,1.97,Fechada,Andar 2,21.22,Nenhum,4,Não,Não
2026-03-24 20:05:06,Terminal Asa Sul,"-15.8483,-47.9239",Elevador_4,Elevador,0.39,Nenhum,26.7,1.91,Aberta,Andar 9,23.58,Nenhum,6,Não,Não
2026-03-24 20:10:06,Galeria,"-15.7981,-47.8856",Escada_Rolante_2,Escada_Rolante,0.77,Nenhum,25.8,0.97,N/A,Em movimento,42.21,Nenhum,5,Não,Não
2026-03-24 20:15:06,114 Sul,"-15.8406,-47.9181",Escada_Rolante_3,Escada_Rolante,2.35,Nenhum,20.8,1.01,N/A,Em movimento,37.44,Nenhum,3,Não,Não
2026-03-24 20:20:06,Shopping,"-15.8336,-47.9422",Escada_Rolante_2,Escada_Rolante,2.3,Nenhum,21.7,0.93,N/A,Em movimento,22.82,Nenhum,1,Não,Não
2026-03-24 20:25:06,106 Sul,"-15.8164,-47.8997",Elevador_4,Elevador,0.44,Leve,24.6,2.03,Fechada,Andar 10,38.46,Nenhum,1,Não,Não
2026-03-24 20:30:06,Feira,"-15.8319,-47.9547",Elevador_4,Elevador,1.23,Nenhum,26.1,1.76,Fechada,Andar 5,35.57,Nenhum,1,Não,Não
2026-03-24 20:35:06,Praça do Relógio,"-15.8319,-48.0569",Escada_Rolante_1,Escada_Rolante,0.39,Nenhum,24.2,1.09,N/A,Em movimento,47.91,Nenhum,4,Não,Não
2026-03-24 20:40:06,Terminal Ceilândia,"-15.8078,-48.1258",Elevador_1,Elevador,0.37,Nenhum,23.4,1.63,Aberta,Andar 5,35.86,Nenhum,8,Não,Não
2026-03-24 20:45:06,Águas Claras,"-15.8406,-48.0264",Escada_Rolante_2,Escada_Rolante,1.82,Nenhum,20.6,1.01,N/A,Em movimento,34.53,Nenhum,5,Não,Não
2026-03-24 20:50:06,Taguatinga Sul,"-15.8569,-48.0336",Escada_Rolante_1,Escada_Rolante,0.44,Nenhum,26.1,1.08,N/A,Em movimento,43.54,Nenhum,1,Não,Não
2026-03-24 20:55:06,Terminal Ceilândia,"-15.8078,-48.1258",Elevador_2,Elevador,1.76,Nenhum,30.0,1.87,Fechada,Andar 7,37.45,Nenhum,7,Não,Não
2026-03-24 21:00:06,Arniqueiras,"-15.8378,-48.0169",Elevador_1,Elevador,1.69,Nenhum,21.0,2.48,Aberta,Andar 6,42.0,Nenhum,7,Não,Não
2026-03-24 21:05:06,106 Sul,"-15.8164,-47.8997",Escada_Rolante_1,Escada_Rolante,0.78,Nenhum,25.4,1.07,N/A,Em movimento,45.2,Nenhum,2,Não,Não
2026-03-24 21:10:06,Guará,"-15.8258,-47.9708",Escada_Rolante_3,Escada_Rolante,0.17,Nenhum,27.9,1.02,N/A,Em movimento,21.94,Nenhum,8,Não,Não
2026-03-24 21:15:06,Central,"-15.7925,-47.8828",Elevador_4,Elevador,0.45,Leve,22.3,1.8,Aberta,Andar 6,40.35,Nenhum,4,Não,Não
2026-03-24 21:20:06,Terminal Asa Sul,"-15.8483,-47.9239",Escada_Rolante_1,Escada_Rolante,0.72,Nenhum,25.1,0.96,N/A,Em movimento,36.46,Nenhum,3,Não,Não
2026-03-24 21:25:06,Guariroba,"-15.8306,-48.1022",Escada_Rolante_2,Escada_Rolante,2.28,Nenhum,29.9,1.04,N/A,Em movimento,49.82,Nenhum,2,Não,Não
2026-03-24 21:30:06,Taguatinga Sul,"-15.8569,-48.0336",Escada_Rolante_1,Escada_Rolante,0.14,Nenhum,27.4,1.09,N/A,Em movimento,37.36,Nenhum,1,Não,Não
2026-03-24 21:35:06,106 Sul,"-15.8164,-47.8997",Elevador_2,Elevador,0.16,Leve,29.6,1.55,Fechada,Andar 8,46.49,Nenhum,1,Não,Não
2026-03-24 21:40:06,Águas Claras,"-15.8406,-48.0264",Elevador_2,Elevador,2.29,Nenhum,23.5,1.79,Aberta,Andar 2,45.41,Nenhum,8,Não,Não
2026-03-24 21:45:06,Estrada Parque,"-15.8333,-48.0494",Elevador_1,Elevador,0.65,Nenhum,25.7,2.06,Aberta,Andar 7,42.0,Nenhum,1,Não,Não
2026-03-24 21:50:06,Galeria,"-15.7981,-47.8856",Elevador_1,Elevador,1.52,Nenhum,23.0,1.21,Aberta,Andar 2,49.21,Nenhum,6,Não,Não
2026-03-24 21:55:06,Centro Metropolitano,"-15.8344,-48.0772",Escada_Rolante_3,Escada_Rolante,1.72,Nenhum,28.6,0.98,N/A,Em movimento,49.94,Nenhum,5,Não,Não
2026-03-24 22:00:06,Shopping,"-15.8336,-47.9422",Elevador_3,Elevador,1.44,Nenhum,25.8,1.16,Aberta,Andar 1,29.64,Nenhum,6,Não,Não
2026-03-24 22:05:06,Central,"-15.7925,-47.8828",Elevador_2,Elevador,2.33,Nenhum,27.3,2.04,Fechada,Andar 8,30.25,Nenhum,2,Não,Não
2026-03-24 22:10:06,Concessionárias,"-15.8361,-48.0381",Escada_Rolante_2,Escada_Rolante,1.69,Nenhum,21.5,0.95,N/A,Em movimento,21.78,Nenhum,7,Não,Não
2026-03-24 22:15:06,Praça do Relógio,"-15.8319,-48.0569",Escada_Rolante_2,Escada_Rolante,0.35,Nenhum,25.0,0.99,N/A,Em movimento,37.72,Nenhum,2,Não,Não
2026-03-24 22:20:06,114 Sul,"-15.8406,-47.9181",Elevador_3,Elevador,1.13,Nenhum,23.8,1.39,Fechada,Andar 2,31.72,Nenhum,6,Não,Não
2026-03-24 22:25:06,Shopping,"-15.8336,-47.9422",Elevador_3,Elevador,1.26,Nenhum,29.1,2.25,Fechada,Andar 6,23.16,Nenhum,2,Não,Não
2026-03-24 22:30:06,114 Sul,"-15.8406,-47.9181",Elevador_3,Elevador,2.46,Nenhum,24.1,1.31,Fechada,Andar 9,24.45,Nenhum,5,Não,Não
2026-03-24 22:35:06,108 Sul,"-15.8228,-47.9042",Escada_Rolante_1,Escada_Rolante,0.76,Nenhum,26.7,1.07,N/A,Em movimento,37.75,Nenhum,3,Não,Não
2026-03-24 22:40:06,Furnas,"-15.8672,-48.0469",Elevador_1,Elevador,1.38,Nenhum,27.7,1.01,Fechada,Andar 5,28.14,Nenhum,3,Não,Não
2026-03-24 22:45:06,Praça do Relógio,"-15.8319,-48.0569",Escada_Rolante_3,Escada_Rolante,1.04,Nenhum,21.4,1.07,N/A,Em movimento,30.33,Nenhum,3,Não,Não
2026-03-24 22:50:06,Centro Metropolitano,"-15.8344,-48.0772",Escada_Rolante_3,Escada_Rolante,1.7,Nenhum,22.6,1.08,N/A,Em movimento,41.65,Nenhum,5,Não,Não
2026-03-24 22:55:06,Ceilândia Norte,"-15.8142,-48.1189",Elevador_4,Elevador,0.54,Nenhum,20.3,1.52,Aberta,Andar 8,47.24,Nenhum,2,Não,Não
2026-03-24 23:00:06,112 Sul,"-15.8347,-47.9133",Escada_Rolante_4,Escada_Rolante,0.84,Nenhum,25.7,1.07,N/A,Em movimento,37.5,Nenhum,0,Não,Não
2026-03-24 23:05:06,Central,"-15.7925,-47.8828",Elevador_2,Elevador,1.2,Nenhum,20.3,1.7,Aberta,Andar 7,34.95,Nenhum,0,Não,Não
2026-03-24 23:10:06,Guariroba,"-15.8306,-48.1022",Escada_Rolante_4,Escada_Rolante,0.5,Nenhum,26.1,0.93,N/A,Em movimento,48.71,Nenhum,0,Não,Não
2026-03-24 23:15:06,Guariroba,"-15.8306,-48.1022",Elevador_3,Elevador,1.31,Leve,23.9,1.61,Aberta,Andar 3,46.23,Nenhum,5,Não,Não
2026-03-24 23:20:06,Samambaia Sul,"-15.8753,-48.0817",Escada_Rolante_4,Escada_Rolante,1.4,Nenhum,26.3,1.08,N/A,Em movimento,25.81,Nenhum,1,Não,Não
2026-03-24 23:25:06,Concessionárias,"-15.8361,-48.0381",Escada_Rolante_4,Escada_Rolante,1.33,Nenhum,24.0,0.93,N/A,Em movimento,36.11,Nenhum,4,Não,Não
2026-03-24 23:30:06,Guariroba,"-15.8306,-48.1022",Escada_Rolante_4,Escada_Rolante,2.04,Nenhum,27.1,0.97,N/A,Em movimento,23.05,Nenhum,8,Não,Não
2026-03-24 23:35:06,Shopping,"-15.8336,-47.9422",Escada_Rolante_4,Escada_Rolante,1.92,Nenhum,29.1,1.05,N/A,Em movimento,20.5,Nenhum,1,Não,Não
2026-03-24 23:40:06,Shopping,"-15.8336,-47.9422",Escada_Rolante_3,Escada_Rolante,1.9,Nenhum,20.3,0.97,N/A,Em movimento,49.51,Nenhum,8,Não,Não
2026-03-24 23:45:06,Águas Claras,"-15.8406,-48.0264",Escada_Rolante_3,Escada_Rolante,1.01,Nenhum,23.7,0.94,N/A,Em movimento,37.95,Nenhum,4,Não,Não
2026-03-24 23:50:06,Ceilândia Sul,"-15.8378,-48.0933",Elevador_2,Elevador,1.8,Nenhum,27.0,2.04,Fechada,Andar 4,28.1,Nenhum,7,Não,Não
2026-03-24 23:55:06,Central,"-15.7925,-47.8828",Elevador_4,Elevador,1.68,Nenhum,20.5,1.27,Aberta,Andar 5,22.56,Nenhum,6,Não,Não
